step,seen_samples,dataset_name,dataset_type,model_variant,seed,metric_accuracy,metric_kappa,student_error_rate,teacher_entropy,divergence_js,drift_flag,drift_severity,regime,alpha,lr,lambda_u,tau,timestamp,supervised_loss,unsupervised_loss
277,17728,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.779557761732852,0.5116349284815149,0.6666666666666666,0.4291108548641205,0.01574389450252056,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.634876,1.5526255369186401,0.12780708074569702
278,17792,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7797886690647482,0.5121063719098806,0.0,0.43084654211997986,0.008522847667336464,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.6429965,0.14827057719230652,0.08917978405952454
279,17856,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7797939068100358,0.5122010000735903,0.5,0.42710933089256287,0.009688608348369598,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.650699,0.7312850952148438,0.10074497759342194
280,17920,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.780078125,0.512857997988323,0.0,0.46496105194091797,0.00786327850073576,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.658519,0.08101839572191238,0.09326227009296417
281,17984,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7800822953736655,0.5127991303327153,0.0,0.4372762441635132,0.009036421775817871,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.6662152,0.25437724590301514,0.10701523721218109
282,18048,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7801418439716312,0.5128774561373186,0.16666666666666666,0.428799569606781,0.008226976729929447,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.6740267,0.3045739531517029,0.10654586553573608
283,18112,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7803666077738516,0.5131246755382477,0.16666666666666666,0.4445344805717468,0.008513533510267735,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.6816297,0.4023418724536896,0.10336028039455414
284,18176,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.780424735915493,0.5132757929405776,0.3333333333333333,0.4412364363670349,0.0102442791685462,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.6895123,0.6372973322868347,0.11632006615400314
285,18240,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7804824561403508,0.5133176172548467,0.16666666666666666,0.4246560037136078,0.009555070661008358,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.6971266,0.5683903098106384,0.11306443810462952
286,18304,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7805944055944056,0.5134538412926372,0.16666666666666666,0.4614188075065613,0.01721164770424366,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.7047665,0.3479370176792145,0.1668812334537506
287,18368,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7807055749128919,0.5135489851647581,0.16666666666666666,0.4207804203033447,0.01189989224076271,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.7124474,0.26388123631477356,0.15544351935386658
288,18432,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7807074652777778,0.5135440521502334,0.0,0.42759886384010315,0.011878487654030323,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.7202494,0.052740782499313354,0.11623869091272354
289,18496,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7810878027681661,0.5143007339068363,0.0,0.4182484447956085,0.009645363315939903,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.7280662,0.07399268448352814,0.11241289228200912
290,18560,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7813577586206897,0.5146698474332155,0.0,0.4145187437534332,0.008796300739049911,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.7356472,0.18949156999588013,0.12236867845058441
291,18624,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7816795532646048,0.515339864046394,0.16666666666666666,0.41797688603401184,0.009958392009139061,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.7434125,0.29721367359161377,0.11820416152477264
292,18688,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7818921232876712,0.5157040992480625,0.16666666666666666,0.43564319610595703,0.011993857100605965,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.7509315,0.25823864340782166,0.13211876153945923
293,18752,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.781516638225256,0.5149703050016827,0.6666666666666666,0.4518360495567322,0.012835251167416573,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.7588322,0.9356424808502197,0.14600737392902374
294,18816,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.781781462585034,0.5155490099123887,0.0,0.4785360097885132,0.014062516391277313,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.7663462,0.2541230022907257,0.14778128266334534
295,18880,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7819915254237289,0.5157044646842225,0.0,0.4586334526538849,0.015824489295482635,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.7743957,0.14378872513771057,0.1684669405221939
296,18944,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7823585304054054,0.5163678887958576,0.0,0.42173463106155396,0.010190513916313648,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.781876,0.12814083695411682,0.10976261645555496
297,19008,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7825652356902357,0.5168422646755599,0.16666666666666666,0.4006071090698242,0.008355092257261276,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.7901123,0.4415288269519806,0.1147289127111435
298,19072,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7823510906040269,0.5163457299834877,0.16666666666666666,0.44801291823387146,0.008992732502520084,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.7977943,0.3407224118709564,0.11533726751804352
299,19136,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7822951505016722,0.5160356236488539,0.0,0.43575966358184814,0.008624579757452011,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.8057039,0.1389467716217041,0.0991239994764328
300,19200,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7821875,0.515761085788816,0.16666666666666666,0.4421100616455078,0.00956211518496275,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.813423,0.3127101957798004,0.12240327894687653
301,19264,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7824439368770764,0.516434202921842,0.0,0.39318960905075073,0.010510468855500221,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.821234,0.144137442111969,0.10391798615455627
302,19328,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7823882450331126,0.5161590199855824,0.3333333333333333,0.4124438762664795,0.008469408378005028,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.829168,0.6902968287467957,0.12284556776285172
303,19392,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7826938943894389,0.5165243893066582,0.0,0.4076150357723236,0.009363234974443913,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.836966,0.066993348300457,0.11664627492427826
304,19456,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7827919407894737,0.5164707461325125,0.3333333333333333,0.3845992982387543,0.011013896204531193,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.8448794,0.5802457332611084,0.14133676886558533
305,19520,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7829405737704918,0.5167297975223746,0.0,0.39879924058914185,0.013215234503149986,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.8528726,0.0903608426451683,0.13357065618038177
306,19584,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7828329248366013,0.5164089008292446,0.16666666666666666,0.4447500705718994,0.009754868224263191,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.860485,0.18748117983341217,0.10382504761219025
307,19648,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7828277687296417,0.5164925279603001,0.16666666666666666,0.4323109984397888,0.008238514885306358,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.8682532,0.6089046597480774,0.09971001744270325
308,19712,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7828226461038961,0.516461329889216,0.0,0.3882000744342804,0.011424683965742588,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.8760324,0.24630017578601837,0.10714325308799744
309,19776,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7829186893203883,0.5166651921540443,0.16666666666666666,0.3987849950790405,0.00890803337097168,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.88373,0.3616635799407959,0.09777603298425674
310,19840,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7831653225806452,0.5170749269388636,0.16666666666666666,0.430277943611145,0.008813890628516674,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.8915794,0.3402169942855835,0.12448477745056152
311,19904,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7832094051446945,0.5170724144645171,0.16666666666666666,0.3945581912994385,0.008136717602610588,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.8992054,0.2517837584018707,0.0902547836303711
312,19968,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7834535256410257,0.5176858205383863,0.0,0.42193305492401123,0.009592028334736824,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.9070165,0.08335473388433456,0.11036135256290436
313,20032,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7836461661341853,0.5180931074616433,0.0,0.3743552565574646,0.008387155830860138,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.9148762,0.21804647147655487,0.10763169825077057
314,20096,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7835887738853503,0.5178937892554057,0.0,0.43514248728752136,0.01065021101385355,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.9230742,0.19300174713134766,0.12563735246658325
315,20160,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7837301587301587,0.5184111143449247,0.16666666666666666,0.40742015838623047,0.009796359576284885,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.9310465,0.48753949999809265,0.10741135478019714
316,20224,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7840684335443038,0.5191579169271825,0.3333333333333333,0.38863086700439453,0.00979586597532034,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.9388368,0.7740063667297363,0.10696139931678772
317,20288,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7840595425867508,0.5189907505148345,0.16666666666666666,0.4386754631996155,0.007564307190477848,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.9466705,0.28936508297920227,0.09764674305915833
318,20352,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7840998427672956,0.5190135814984571,0.16666666666666666,0.4357442557811737,0.009769019670784473,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.9543705,0.2422725409269333,0.12294028699398041
319,20416,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7843847962382445,0.5196982273318415,0.3333333333333333,0.3821414113044739,0.0067606717348098755,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.9621935,0.3700304329395294,0.09383565187454224
320,20480,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.784326171875,0.5196389781597445,0.0,0.414936363697052,0.006693506613373756,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.970097,0.16000410914421082,0.10874783992767334
321,20544,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7843165887850467,0.519670204277844,0.3333333333333333,0.42650777101516724,0.013208766467869282,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.9778101,0.7671165466308594,0.15564437210559845
322,20608,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7843070652173914,0.5195046596569323,0.3333333333333333,0.40131300687789917,0.010282295756042004,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.9856715,0.6817247271537781,0.09823374450206757
323,20672,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7844910990712074,0.519900888317564,0.3333333333333333,0.42159950733184814,0.016763290390372276,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560799.9932835,0.8469476699829102,0.18658357858657837
324,20736,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7845293209876543,0.5200204706279933,0.16666666666666666,0.38451263308525085,0.008356559090316296,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.001663,0.23171210289001465,0.09204551577568054
325,20800,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.784375,0.5198864822414817,0.0,0.39406898617744446,0.008855799213051796,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.009436,0.10413003712892532,0.10852861404418945
326,20864,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7844133435582822,0.5199467221488776,0.0,0.431431382894516,0.009082337841391563,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.017233,0.12012463808059692,0.10160800814628601
327,20928,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7845470183486238,0.5201539960043424,0.16666666666666666,0.39115551114082336,0.005050986539572477,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.025101,0.5312720537185669,0.09397051483392715
328,20992,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7844416920731707,0.5201710922076417,0.16666666666666666,0.46222901344299316,0.01247190311551094,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.0328832,0.2837439477443695,0.13266514241695404
329,21056,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7845269756838906,0.5202458788363101,0.3333333333333333,0.4265258312225342,0.009789724834263325,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.0408182,0.3459935188293457,0.12256573885679245
330,21120,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7844696969696969,0.5200690106870716,0.0,0.43812495470046997,0.011911606416106224,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.0484414,0.1174456849694252,0.13676416873931885
331,21184,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.784695996978852,0.5203584291295431,0.6666666666666666,0.4077835977077484,0.012477587908506393,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.056149,1.1769137382507324,0.1401345431804657
332,21248,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7850621234939759,0.5208919486797804,0.0,0.38445571064949036,0.009267999790608883,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.0640647,0.19593869149684906,0.1257372349500656
333,21312,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7851914414414415,0.5210001715273598,0.3333333333333333,0.3845246136188507,0.012712014839053154,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.0720134,0.5458387136459351,0.13181240856647491
334,21376,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7855071107784432,0.5214996338146894,0.0,0.3961699604988098,0.011327186599373817,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.079542,0.10970654338598251,0.11764118075370789
335,21440,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7858675373134328,0.5221469605838471,0.0,0.3841565251350403,0.009193414822220802,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.0875003,0.05870823189616203,0.09744951128959656
336,21504,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7860863095238095,0.5227571519847565,0.16666666666666666,0.39611488580703735,0.011053073219954967,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.0951827,0.375897079706192,0.1251678764820099
337,21568,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7863965133531158,0.5231549388866806,0.0,0.4327855408191681,0.013817127794027328,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.103138,0.20680677890777588,0.1486230492591858
338,21632,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7867973372781065,0.5238525399809003,0.16666666666666666,0.40464046597480774,0.02199108712375164,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.1107743,0.24086201190948486,0.262070894241333
339,21696,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7872418879056047,0.5245964691621322,0.16666666666666666,0.37381646037101746,0.012363944202661514,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.1187258,0.5553455352783203,0.13734692335128784
340,21760,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7874080882352941,0.5248318774023102,0.16666666666666666,0.4088536202907562,0.014680124819278717,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.126837,0.41543033719062805,0.11356490850448608
341,21824,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7877565982404692,0.5252399272404531,0.0,0.40381452441215515,0.013881063088774681,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.134903,0.15247617661952972,0.12091289460659027
342,21888,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7880116959064327,0.5256664768996052,0.0,0.4414101541042328,0.01958910934627056,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.142712,0.05200342461466789,0.1859433352947235
343,21952,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7881741982507289,0.5257247163275156,0.16666666666666666,0.38389673829078674,0.011493858881294727,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.1501498,0.2419915646314621,0.11645969748497009
344,22016,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7886991279069767,0.5266277405308659,0.0,0.34864944219589233,0.019044822081923485,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.1580794,0.12043648213148117,0.18999230861663818
345,22080,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7891304347826087,0.5273862188461905,0.0,0.3301796019077301,0.012159822508692741,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.1658323,0.04699721932411194,0.11225812137126923
346,22144,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7893334537572254,0.5277528908756554,0.0,0.3835529685020447,0.014470215886831284,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.1736596,0.2533465027809143,0.11681471765041351
347,22208,sea_abrupt4,sea_saved,ts_drift_adapt,42,0.7896253602305475,0.5282532861387971,0.0,0.37603694200515747,0.007456755731254816,0,0.0,stable,0.99,0.0008000000000000001,1.0,0.8400000000000001,1763560800.1867752,0.16106735169887543,0.09362490475177765
